"186","USBot","952103700125929472","can determine the correct orientation for a usb to plug in almost 60% of the time! (requestbot from @timbobagginsii)","https://pbs.twimg.com/media/DTaNRFKXkAASTwx.jpg","a small robot with a rounded top stands beside a usb plug, frowning thoughtfully and rubbing its chin with one hand while the other is on its waist. it has a little antenna shaped like the usb symbol.","antenna beside chin correct determine hand orient orientation plug stand stands symbol time top usb waist","@timbobagginsii",""
"187","Snailbot","952160181802209281","feeds nutritious leaves to snails in your garden so they'll leave your flowers and vegetables alone.","https://pbs.twimg.com/media/DTbAogBX4AINFUk.jpg","a little robot that looks like a snail, but with tiny arms and little caterpillar tracks, is smiling as it hands a leaf to an actual snail, while a flower stands unmolested in the background.","actual background caterpillar feed feeds flower flowers garden hand hands leaf leaves look looks nutritious snail stand stands tiny track tracks unmolested vegetables","",""
"188","Earphonebot","952223395458027525","little earphones that can hold tight in your ears if you're running and then loosen their grip when you slow to a walk. (requestbot from @coreng16)","https://pbs.twimg.com/media/DTb6ISjWAAA5gmp.jpg","a pair of earphones, connected by a wire. each ear bud is a little robot with its face pointing outwards on the main bulbous part and two little arms on either side.","bud bulbous ear earphones ears face grip loosen main outward outwards pair part side slow tight walk wire","@coreng16",""
"189","Bowtiebot","952302076226408449","you don't need to learn to tie your bow-tie - just get this little 'bot to loop his arms around your collar! or get an elastic one we guess...","https://pbs.twimg.com/media/DTdBsGPW4AA58Eu.jpg","a robot shaped like a bow-tie, with its head as the knot in the centre. it has little banded legs and long, flexible banded arms that are waggling around on either side.","bow centre collar elastic flexible guess head knot loop side tie","",""
"190","Medsbot","952468069212917766","when a holiday is coming up, or you're going away, reminds you to check you have all the medication you'll need ahead of time.","https://pbs.twimg.com/media/DTfYqKRWAAEV54E.jpg","a round robot holding its arms out with a worried expression on its face. it has a speech bubble showing a picture of several tablets and capsules.","bubble capsules express expression face holiday medic medication picture round sever several show showing speech tablet tablets time worried","",""
"191","Bagbot","952509388534812672","rolls along next to you carrying your shopping (alternative name: botforlife).","https://pbs.twimg.com/media/DTf-PQ_X0AAP7vK.jpg","a smiley robot taking the form of a large, reusable shopping bag filled with groceries. runs along on four little wheels.","alternative bag botforlife form groceries large name next reusable roll rolls run runs shop shopping smiley wheel wheels","",""
"192","Spooniebot","952557766350131200","understands when you don't have the spoons.","https://pbs.twimg.com/media/DTgqPOnXcAA7Eci.jpg","a robot shaped like a spoon with a concerned-looking face in the bowl. it's placing a comforting hand on someone's arm and has a speech bubble with a heart in it.","arm bowl bubble face hand heart someone speech spoon spoons understand understands","",""
"193","Lunchbot","952611591253618690","make and bring you lunch. um...don't look in the kitchen right afterwards though...","https://pbs.twimg.com/media/DThbMNgX0AI-M4V.jpg","many small round robots are carrying a plate with a sandwich cut into triangles on it, while behind them more robots are manoeuvring a teetering, mostly full glass between them.","afterward afterwards bring cut full glass lunch many plate right round sandwich teeter teetering triangles um","",""
"194","Swimbot","952825522458906625","help your little one learn to swim (or just enjoy floating around) with these inflatable, encouraging robots. (teabot swimming costume coming soon on redbubble.)","https://pbs.twimg.com/media/DTkdwrJWAAEwnNa.jpg","a child (wearing a swimming costume with a picture of teabot on it) has inflatable armbands and a rubber ring that are actually small robots with little happy faces","armband armbands child costume encouraging happy help inflatable learn picture redbubble swim swimming teabot","",""
"195","Splainbot","952883883695058945","when you're about to tell someone something that's literally what they just said, or repeat someone's joke back to them, or do the thing they *just* complained about 'as a joke', let's you know how it looks from the other side.","https://pbs.twimg.com/media/DTlS1taXUAI8iwP.jpg","a rounded robot standing on someone's shoulder with one hand held to their mouth as if imparting a secret and a concerned expression on its face","express expression face hand joke know mouth secret shoulder side someone something thing","",""
"196","Bowlbot","952955078222204928","if you're a person who sees the social event of bowling as merely another opportunity to look foolish in front of people, this robot will help you look vaguely competent with its little stabilising wings (but probably don't use it if you're in, like, a league...)","https://pbs.twimg.com/media/DTmTlzRWAAEMkPm.jpg","a robot bowling ball with a happy face and two small wings on either side, bouncing down a bowling alley","alley ball bowl bowling competent event face foolish front happy league opportunity people person see sees side social wing wings","",""
"197","Trashbot","952994930619768832","cheerfully takes out the contents of your bin before collection day. no sense of smell. best pals with binsbot.","https://pbs.twimg.com/media/DTm31XhXcAEn3Nf.jpg","a smiling, spherical robot with banded arms and a propeller on its top, carrying a large bag evidently filled with rubbish - complete with stench lines and a collection of buzzing flies.","bag best bin binsbot collect collection complete content contents day flies large line lines pal pals propel propeller rubbish sens sense smell spheric spherical stench top","",""
"198","DMbot","953171232538746882","got a few players but no one feels confident enough to be dm? you need this 'bot at your table to run your games. surprisingly adaptive. good at voices. updates automatically with errata.","https://pbs.twimg.com/media/DTpYKzIXkAAHXT-.png","a robot shaped like a 20-sided dice, sitting at a table with a folded screen in front of it and some dice near its hands. the robot is propped up on its chair by a stack of d&d rulebooks.","adapt adaptive chair confident dice dm feel feels front game games good hand hands player players rulebooks run screen side sided stack table updates voices","",""
"199","Handcreambot","953245644541644801","really, really wants you to moisturise.","https://pbs.twimg.com/media/DTqb29xWsAMbZ5T.jpg","a robot in the form of a tub of hand cream with little arms and legs. one hand has a blob of cream on it while it uses the other to rummage around inside itself. it has a long of stern resolve on its face as it sticks its tongue out in concentration.","blob concentration cream face form hand long moisturise resolve rummage stern stick sticks tongue tub","",""
"200","Muckypupbot","953383824553140224","a pupperbot prototype we couldn't bring ourselves to reprogram despite the fact that it *won't stay out of the mud*.

yes, the winner of our followerbot200 competition is @muckypup! who we're certain is regretting picking that display name and header now...","https://pbs.twimg.com/media/DTsZAiTW4AM2fAx.png","","certain competition display fact follower followerbot200 header name prototype pupperbot winner","@muckypup","#followerbot200"
"201","Toothpastebot","953532172308271105","jumps onto your nearly-empty tube of toothpaste to get out the very last bits.","https://pbs.twimg.com/media/DTugdITX0AAbNTB.jpg","a very small, trapezoid robot jumping onto the middle of an almost-empty tube of toothpaste with a big smile on its face. a small amount of toothpaste is emerging from the tube's nozzle.","amount big bit bits empty face jump jumps last middle nozzle smile toothpaste tube","",""
"202","Mittenbot","953596957720743936","ensure your child never misplaces their mittens with these robots who come running if they're ever left behind anywhere.","https://pbs.twimg.com/media/DTvbYGrXcAEjHjZ.jpg","two robots in the form of mittens with little arms and legs and worried expressions on their faces as they hurry after someone.","anywhere child express expressions form mitten mittens someone worried","",""
"203","Quitbot","953669948647378945","doesn't like it when you smoke. a bit judgemental.","https://pbs.twimg.com/media/DTwdwyHXUAAdMFo.jpg","a cylindrical robot with a concerned expression snatching away a pack of cigarettes while stamping another one out with its foot.","bit cigarettes concern concerned cylindrical express expression foot judgement judgemental pack smoke","",""
"204","Discobot","953746452618072064","loves the night life, has got to boogie, on the disco 'round (oh yeah).","https://pbs.twimg.com/media/DTxjVyUWAAEOE3T.jpg","a robot that looks like a disco ball, hanging from a ceiling. has its eyes closed and a big smile on its face as it swings little gloved hands snd kicks its feet which have tiny, sparkly platform boots on.","ball big boot boots ceiling disco eye eyes face feet hand hands kick kicks life look looks love loves night platform smile snd sparkly swing swings tiny yeah","",""
"205","Fringebot","953910612316344325","a programming error made it very keen on exact horizontal lines, so we found a use for it.","https://pbs.twimg.com/media/DTz4pNKXkAAJGaB.jpg","a rounded robot holding a spirit level and a tiny pair of scissors concentrating very hard as it cuts someone's fringe in a precise straight line.","cut cuts error exact fringe hard horizontal keen level line lines pair precis precise scissor scissors someone spirit straight tiny use","",""
"206","Ovulationbot","953960212477677569","if you're trying for a baby, keeps track of your or your partner's fertility cycle.","https://pbs.twimg.com/media/DT0lwVjWkAAIDRa.jpg","an egg-shaped robot kneeling over a calendar and thoughtfully marking off days with a pencil.","baby calendar cycle day days egg fertility mark marking partner pencil track","",""
"207","Revisionbot","954026124484456449","guards all the fun stuff that distracts you from your important revision work. (requestbot from @katie_riddoch)","https://pbs.twimg.com/media/DT1hs1dWsAAGaiw.jpg","a little ovoid robot with four legs and a really angry face complete with big sharp teeth, standing in front of a mobile phone, a cinema ticket, a screen showing netflix, several magazines, a can of beer and a bottle of wine.","angry beer big bottle cinema complete distract distracts face front guard guards import important magazines mobile netflix phone revision screen sever several sharp stuff teeth ticket wine work","@katie_riddoch",""
"208","Smokebot","954077239582384128","if you set the smoke alarm off when cooking, checks on you to see if something really is on fire (that's not supposed to be) and then goes and stops the alarm for you if appropriate to do so. (requestbot from @thealethiophile)","https://pbs.twimg.com/media/DT2QMOSW0AAQtZP.jpg","a cube-shaped bot standing on a messy kitchen counter strewn with a chopping board and wooden spoon, tugging at someone's sleeve while pointing up at a blaring smoke alarm with a worried expression.","alarm appropriate board check checks cook cooking counter cube express expression fire kitchen messy sleeve smoke someone something spoon stop stops strewn wooden","@thealethiophile",""
"209","Paintbot","954271224590454784","cleans off your paintbrushes. loves its work. (requestbot from @hivesalive)","https://pbs.twimg.com/media/DT5AnqLXcAAMmV5.jpg","a roughly cylindrical robot with three wheels and an enormous mouth with a large, flopping tongue hanging out. it is holding one small paintbrush in one hand and happily lowering a larger one towards its mouth with the other","clean cleans cylindrical enormous hand hang hanging large larger love loves mouth paintbrush paintbrushes tongue towards wheel wheels","@hivesalive",""
"210","Holdbot","954324098930311169","when you get put on hold, slot your phone in the top of this robot and it'll follow you around while you get on with your day. also retrieves and sorts out relevant documents, cards, etc. so they're ready for you. (requestbot from @batsgirl)","https://pbs.twimg.com/media/DT5wtGkXUAMauky.jpg","a round robot with wheels and an expression of intense concenteation. a slot in its top holds a phone that is mid-call (a timer shows 3 hours and 14 minutes have elapsed) while its four jointed arms hold a contract, an open envelope, a diary open on the month of may and a bank card.","bank call card cards concenteation contract day diary document documents envelop envelope get hold hour hours intense mid minutes month open phone ready relevant round slot sort sorts timer top wheel wheels","@batsgirl",""
"211","Letterboxbot","954400144258199552","ensures that any post delivered to you goes all the way through the letter box. (requestbot from @claireahall)","https://pbs.twimg.com/media/DT613ayW0AAL-9O.jpg","a round robot peeks out from between a letter box's bristles, holding up the flap with one hand while reaching out to some proffered post with the other. it has an angry expression on its face.","angry box bristles ensures express expression face flap hand letter post round way","@claireahall",""
"212","Neckbot","954448211736920064","keeps your neck comfortable on long, sleepy journeys. (requestbot from @beckypengelly)","https://pbs.twimg.com/media/DT7hloJW0AUp84O.jpg","a robot travel pillow with little arms and legs and a face on one end with antennae.  it's fast asleep around the neck of a person, also asleep.","antenna antennae asleep comfort comfortable end face fast journey journeys keep keeps person pillow sleepy travel","@beckypengelly",""
"213","Wellingtonbot","954630263996342272","get very excited about jumping in mud.","https://pbs.twimg.com/media/DT-HKe8W0AABGmU.jpg","someone wearing a pair of wellington boots that are also robots. they have very happy faces on the front and are each waving little arms in the air as the wearer approaches the edge of a muddy puddle.","air approach approaches boot boots front get happy mud muddy pair puddle someone wearer wellington","",""
"214","Picbot","954686962635624448","this unfortunate robot is programmed to pre-screen private messages sent to women and femmes in order to head off unsolicited rhymes-with-pics pics. sigh.","https://pbs.twimg.com/media/DT-6uoiX4AA6W4z.jpg","a round robot sitting next to a phone displaying a message conversation. one of its hands is covering a partially-visible picture in one message while the other covers its face as it looks away in disgust.","conversation disgust femmes head message messages next order phone pic pics picture pre private rhyme rhymes round screen sigh unfortunate unsolicited visible women","",""
"215","Pintbot","954759564636884995","chills beer that's supposed to be served cold, warms beer that isn't but inexplicably has been. can take a little while.","https://pbs.twimg.com/media/DT_8wqRWsAIKw6l.jpg","a long robot with caterpillar tracks and long, jointed arms. it has two receptacles, one marked with a flame symbol and one with a frost symbol - a pint of guinness is in the hot one and lager in the cold one. the robot looks very bored and is resting on one hand while the fingers of the others tap restlessly.","beer caterpillar chill chills cold finger fingers flame frost guinness hand hot lager other others pint receptacles symbol track tracks warm warms","",""
"216","Nightlightbot","954809869667880968","sits on your child's bedside cabinet and glows comfortingly. when they start to drop off, gradully dims, then comes back on if they wake up in the night.","https://pbs.twimg.com/media/DUAqglRWAAMnPvf.jpg","a round robot standing on a bedside cabinet with an old-fashioned alarm clock on one side, a glass of water on the other and a teddy bear in the background. the robot is smiling with its hands folded across its middle and giving out a bright glow. beside the cabinet, a child's hand is visible resting on the covers.","alarm background bear bedside beside bright cabinet child clock cover covers drop glass glow glows hand hands middle night old round side sit sits visible wake water","",""
"217","Pancakebot","955005982274355200","makes you pancakes.","https://pbs.twimg.com/media/DUDc4GYX4AAjRgp.jpg","a frying pan robot with two little arms and four legs, joyfully bucking up its back end in order to flip a pancake","end flip order pan pancakes","",""
"218","Bossbot","955118255148068864","takes over the controls if you start to get frustrated by a particularly difficult boss. is no better at the game than you, but has infinite patience. (requestbot from @mcchessers)","https://pbs.twimg.com/media/DUFC_TCWkAETXdJ.jpg","a cylindrical robot with banded arms and legs sits on the edge of a sofa wielding a control pad with a look of intense concentration","boss concentration control controls cylindrical difficult game infinite intense look pad patience sit sits sofa","@mcchessers",""
"219","Dreambot","955165918086225920","ushers in good dreams while keeping nightmares away. (requestbot from @claireridall)","https://pbs.twimg.com/media/DUFuVNjXkAEwDtS.jpg","a trapezoid robot with wheels and little arms and an antennae with a crescent moon on it sits next to a sleeping person. one arm is raised, halting swirling images including a house fire, a monster, a burglar, a car crash and an embarrased naked person. the other arm is gesturing forward swirling images of sweets, a lollipop, a beach, a mansion, two people kissing, teabot and a christmas tree.","beach burglar car christmas crash crescent dream dreams fire good house images lollipop mansion monster moon naked nightmares people person sit sits sweet sweets teabot trapezoid tree usher ushers wheel wheels","@claireridall",""
"220","Washinglinebot","955344077704323073","when you've hung out your washing, waits nearby and rushes back in to tell you if it starts raining. (requestbot from @bhalush)","https://pbs.twimg.com/media/DUIQXzNXUAA1Qye.jpg","a cylindrical robot wearing little boots and carry an umbrella pushing open a door. it has an alarmed expression on its face and is covered in raindrops. a large puddle is forming at its feet.","boot boots cylindrical door express expression face feet large nearby open puddle raindrop raindrops rush rushes start starts umbrella wash washing","@bhalush",""
"221","Ladderbot","955419830718431232","fearlessly scales high ladders to do high ladder stuff. (requestbot from @ratgrrl)","https://pbs.twimg.com/media/DUJVRNQWkAE5rA6.jpg","a round robot standing cheerfully on top of a ladder with a paintbrush and pot. its feet have gripping toes to hold it to its rung and a currently inactive propeller is on its top","feet high inactive ladder ladders paintbrush pot propel propeller round rung scale scales stuff toe toes top","@ratgrrl",""
"222","Blinkerbot","955486043024838656","if you go out to buy something specific, use these robots to prevent you being tempted by other purchases on the way. (requestbot from @rosamundi)","https://pbs.twimg.com/media/DUKReYOX4AAbsze.jpg","a person walking by a shelf of books. on either side of them are two spherical robots held aloft with top-mounted propellers, both holding big signs in front of them to block the view to either side. the one sign visible reads 'nothing to see here'.","big block book books front person prevent propel propellers purchases read reads see shelf side sign signs something specific spheric spherical top use view visible way","@rosamundi",""
"223","Sniffbot","955574141784088576","detects and repels unpleasant odors of various origins. (requestbot from @annesibley)","https://pbs.twimg.com/media/DULhnaxX0AAWXy6.jpg","a robot shaped like a nose with an unhappy face on the tip fends off a wafting smell, complete with flies, using an old-fashioned fan that it waves desperately in one hand, while in the other it sprays a can of air freshener in the other direction. it has one leg raised as if lashing out at the stink.","air complete detect detects direct direction face fan flies freshen freshener hand leg nose odor odors old origin origins repel repels smell spray sprays stink tip unhappy unpleasant various wave waves","@annesibley",""
"224","Scotbot","955707653048733696","ahead of burn's night, the most scottish 'bot of all... (requestbot from @emmaq1983)","https://pbs.twimg.com/media/DUNbCrCXUAEwgJ7.jpg","a round robot playing a set of bagpipes, wearing a tartan hat with a wig, carrying a can of irn bru as it stomps around, kicking up pieces of shortbread and displacing a bowl containing haggis and tatties and neeps.","bagpipes bowl bru burn haggis hat irn neeps night pieces play playing round scottish shortbread stomp stomps tartan tatties wig","@emmaq1983",""
"225","Toastbot","955783832246083584","prevent your toast from getting burnt in inconsistent toasters. (requestbot from @tweetdowen)","https://pbs.twimg.com/media/DUOgUi4XcAEaz1p.jpg","a toaster mid-way through making toast is surrounded by three concerned-looking, round-topped robots. one is looking at a stopwatch, another holds a ladder set up against one end of the toaster that the final robot - wearing safety goggles and large gloves - has ascended to investigate the gently smoking toast.","burnt concern concerned end final glove gloves goggles inconsistent investigate ladder large mid prevent round safety set stopwatch toast toaster toasters way","@tweetdowen",""
"226","Waspbot","955848412095803392","defends your fizzy drinks from wasps. (requestbot from @emmah_h)","https://pbs.twimg.com/media/DUPbD8oW4AAbJo1.jpg","a small, pill-shaped robot stands heroically on the lip of an open drinks can, fearlessly weilding a swatter while wearing a protective helmet with face-guard. it glares balefully at a hovering wasp nearby.","defend defends drink drinks face fizzy glare glares guard helmet open pill protect protective stand stands swatter wasp wasps","@emmah_h",""
"227","Frecklebot","955897203675074561","if you're a dotty person and want your dots counted, this little robot will oblige.","https://pbs.twimg.com/media/DUQHb_nWsAYiEn0.jpg","a small robot perched on a freckled person's nose, counting off each freckle with a pencil while flourishing a page marked with tallies. it has a look of intense concentration on its face while the owner of the nose is going cross-eyed trying to focus on it.","concentration cross dot dots dotty face focus freckle intense nose owner page pencil person tallies","",""
"228","Directionbot","956070180035219456","has no ego about asking passersby for directions.","https://pbs.twimg.com/media/DUSkwfcXcAImAsY.jpg","a cylindrical robot leaning out of a car window and waving to a pedestrian with a smile on its face.","car cylindrical direct directions ego face lean leaning passersby pedestrian smile window","",""
"229","Gravybot","956143605969715200","bringer and pourer of delicious gravy.","https://pbs.twimg.com/media/DUTnicOXkAU9AiM.jpg","a robot gravy boat with four jointed legs and two jointed arms points hopefully at a roast dinner.","boat bringer delicious dinner gravy point points pourer","",""
"230","Jacketbot","956211353877995521","nowhere to put your coat when you're in a venue without seating? don't want to be sweating more than absolutely necessary on the dance floor? let jacketbot unencumber you.","https://pbs.twimg.com/media/DUUlJ7zW4AAY5El.jpg","a dome-shaped smiling robot with little banded arms, held aloft by a propeller, with a looped appendage on its underside that forms a triangular coat hanger, from which a jacket is hung.","appendage coat dance dome floor form forms hanger hung jacket jacketbot necessary propel propeller triangular underside unencumber venue","",""
"231","Coffeebot","981273188243005441","finally! we've made the necessary  breakthrough in the caffeine matrix and can bring you the prototype of  teabot's long-awaited companion, coffeebot! please note that there are still some issues with fluid absorption... #reissuebot","https://pbs.twimg.com/media/DZ4uQ-GW4AE313-.jpg","a robot in the form of a wide coffee mug with caterpillar tracks on the bottom. it is veering out of control as it zooms around with a frantic expression on its face and bared teeth, with coffee spilling out of the top.","absorption await awaited bottom breakthrough bring caffein caffeine caterpillar coffee coffeebot companion control express expression face form frantic issues long matrix mug necessary note pleas please prototype teabot teeth top track tracks wide zoom zooms","","#reissuebot"
"232","Toffeebot","956432693125943296","after we made coffeebot, someone in the lab suggested this, but we couldn't figure out what it would be so we just dipped a robot in toffee. it seems happy enough. so...um...enjoy!","https://pbs.twimg.com/media/DUXudkbW4AAtvof.jpg","a smiling round robot with little legs that's dipped in hardened toffee like a toffee apple.","apple coffeebot dip dipped enjoy happy lab round someone toffee um","",""
"233","Piebot","956508389777068032","has amazing dish- and crust-penetrating vision that allows it to see exactly when a pie is baked, with no risk of soggy bottom etc.","https://pbs.twimg.com/media/DUYzS3PW0AAXHHh.jpg","a dome-shaped robot opening an oven door to peer suspiciously at a baking pie inside.","allow allows bottom crust dish dome door etc oven peer pie risk soggy vision","",""
"234","Jack-in-the-Bot","956573352629555201","a jack-in-the-box, except instead of a scary clown popping out, it's a small robot that loves you.","https://pbs.twimg.com/media/DUZuZBxW4AAOBgF.jpg","a jack-in-the-box toy with ""s.r."" written on the front. it's open and the spring is extended, but on the end is a happy, spherical robot with its arms held out. it has a speech bubble with a heart in it.","box bubble clown end front happy heart jack love loves open pop popping s.r scary speech spheric spherical spring","",""
"235","Lostbot","956629981756624897","goes missing as soon as you take your eyes off it, but it only ever takes five minutes of searching to find it again, so you always get that sense of satisfaction from recovering a lost item.","https://pbs.twimg.com/media/DUah5YFXUAAF7Zu.jpg","a smiling round bot with spindly, jointed arms and legs, throwing off a box that it's been hiding underneath.","box eye eyes find hide hiding item minutes round satisfaction sens sense underneath","",""
"236","Latebot","956795268531478528","this robot's watch is perpetually set five minutes fast so it constantly thinks it's late for things. let it organise your day and you'll always be five minutes ahead of yourself!","https://pbs.twimg.com/media/DUc4OTNW4AAPmS_.jpg","an ovoid robot in a dapper little waistcoat with a panic-stricken look on its face as it stares at a pocket watch it holds in one hand.","dapper day face hand late look minutes organise ovoid panic pocket stricken thing things waistcoat watch","",""
"237","Loudbot","956869027368001536","amplifies you. a lot.","https://pbs.twimg.com/media/DUd7TmMXcAIDxMq.jpg","a large round robot with four little wheels and an enormous open mouth. a coiled wire leads from its back which ends in a receiver held by a human hand.","amplifies enormous hand human large lot mouth open receiver wheel wheels wire","",""
"238","Warmbot","956935711424417793","a snuggly robot blanket to keep you nice and warm.","https://pbs.twimg.com/media/DUe39IyW0AEYteS.jpg","a person lying underneath a large, amorphous robot with small arms at the top. both robot and person are sleeping with contented smiles.","amorphous blanket content contented large nice person smile smiles top underneath warm","",""
"239","Calmbot","956996063893868545","hey, it's okay. i know things seem bad right now, but just take a breath, sit quietly for a minute. here's teabot, look. i'm here. we can talk or just watch some deep space nine or whatever. it's okay. really.","https://pbs.twimg.com/media/DUfu2J8XkAE1l5A.jpg","a conical robot with a rounded top and a little antenna. it's holding out its hands and smiling reassuringly with a speech bubble that has a heart in it.","antenna bad breath bubble conic conical deep hand hands heart hey look okay right space speech talk teabot thing things top watch","",""
"240","Nappybot","958434980073533440","changes and disposes of babies' nappies. also has a direct link to teabot and peek-a-bot, as required. (requestbot from recent twin-mamma @rubiesb4swine)","https://pbs.twimg.com/media/DU0LiDSW0AAkLG6.jpg","an ovoid robot with spindly jointed limbs and sporting a world war i style gas mask throws a bagged nappy into a bin while putting a nappy on a baby whose wiggling feet are visible.","babies baby bin chang changes direct feet ga gas joint jointed limb limbs link mamma mask nappies nappy peek recent style teabot twin visible war world","@rubiesb4swine",""
"241","Railcardbot","958608446991077376","slips your railcard into your pocket when you're about to leave the house without it. (requestbot from @embergate)","https://pbs.twimg.com/media/DU2pTHzX0AAR5Ns.jpg","a trapezoid robot with a worried expression, standing on an end table and reaching up to place a railcard in the coat pocket of a passing person.","coat end express expression house person place pocket railcard slip slips table trapezoid worried","@embergate",""
"242","Lapbot","958680874593091584","when a cat falls asleep on you and you can't move to restore circulation to your legs without risking a sudden and startling claw-filled awakening, lapbot will smoothly relieve you of your burden. (requestbot from @margojmilne)","https://pbs.twimg.com/media/DU3rKiYXkAEux_H.jpg","a pair of human hands depositing a sleeping, stripy cat atop a flat platform that is being raised on a bellows-like extender, emerging from the top of a wide,  low rounded robot with four small wheels and a happy face","asleep atop awaken awakening bellow bellows burden cat circulation claw extend extender face flat happy human low pair platform relieve restore stripy sudden top wheel wheels wide","@margojmilne",""
"243","Readbot","958757080634097664","helps support and turn the pages of a book for late night reading then, if you fall asleep, doubles as a bookmark and folds itself away neatly. (requestbot from @cjr1968)","https://pbs.twimg.com/media/DU4wez9XcAEfaIa.jpg","a flat, rectangular robot with a tassel for an antenna, cheerfully holding a book open","antenna asleep book bookmark fall flat fold folds night open page pages read reading rectangular tassel turn","@cjr1968",""
"244","Icebucketbot","958804635988516864","brings you bubbly, on ice. (special delivery requestbot for currently partying pals @princessofvp and @miss_alaynius)","https://pbs.twimg.com/media/DU5bj_VX0AIjL2d.png","a robot ice bucket carrying a bottle of champagne (or other sparkling wine) with little wheels and a happy face.","bottle bring brings bucket champagne delivery face happy ice pal pals special wheel wheels wine","@miss_alaynius @princessofvp",""
"245","Storybot","958969398353711104","programmable with a number of fairy tales in order to keep younger children who like to have stories read to them occupied on long car journeys, etc. (requestbot from @tweetdowen)","https://pbs.twimg.com/media/DU7xlTMXcAEenq8.jpg","a spherical robot with thick, banded arms and legs standing on the headrest of a car seat, arms held out as if gesticulating, with a speech bubble that contains an image of a beanstalk.","beanstalk bubble car children contain contains fairy gesticulating headrest image journey journeys long number order programmable seat speech spheric spherical stories tale tales thick younger","@tweetdowen",""
"246","Alpacabot","984906893180264450","is an alpaca. don't ask.","https://pbs.twimg.com/media/DasXbXZXcAMEJn9.png","a robot alpaca. it has no nose and its tongue is sticking out.","alpaca nose stick sticking tongue","",""
"246","Cheesebot","959042290953179137","ascertains the ripeness of certain soft, continental cheeses. (requestbot from @timbobagginsii)","https://pbs.twimg.com/media/DU8z4LzXkAA_Q98.jpg","a robot shaped like a wedge of swiss cheese lifts up the lid of a circular box to reveal the sticky contents and gives a cheerful thumbs-up.","ascertain ascertains box certain cheer cheerful cheese cheeses circular content contents continent continental lid lift lifts reveal soft sticky swiss thumb thumbs wedge","@timbobagginsii",""
"247","Saucebot","959111873244344321","gets the last of the sauce out of the bottle. can also do jam, but tends to resent being asked. (requestbot from @nikumandroid)","https://pbs.twimg.com/media/DU9zKaZXkAA4Y5c.jpg","a dome-shaped robot with four short legs on its underside and two long arms. it's holding up an almost-empty bottle of ketchuo and rattling a knife around in the opening to get the last bits out. it has an expression of intense concentration with its little tongue sticking out.","bit bits bottle concentration dome empty express expression get intense jam ketchuo knife last long resent sauce short stick sticking tongue underside","@nikumandroid",""
"248","Waistbot","959173762267664384","if you're feeling bloated, latches onto your waistband and pulls it out to give you a little extra room. can be hidden discreetly under most non-fitted jackets. (requestbot from @loneyjane and @jennymaywrites)","https://pbs.twimg.com/media/DU-rc35XkAAZiLr.jpg","a smiley little round robot clinging with its arms and legs to the waistband of someone's leggings and pulling itself forward to stretch them out.","extra jacket jackets latch latches leg leggings legs pull pulls room round smiley someone stretch waistband","@jennymaywrites @loneyjane",""
"249","Mehbot","959335287519371264","basically chill about everything and gives you some perspective when you're about to spiral over something really trivial. calmbot for petty drama rather than full-blown mh crises. (requestbot from @hippy_jon)","https://pbs.twimg.com/media/DVA-W3WWkAEgR1B.jpg","a cylindrical robot sitting on the ground and shrugging with a neutral expression on its face.","calmbot crises cylindrical drama everything express expression face full ground mh neutral perspective petty something spiral trivial","@hippy_jon",""
"250","Envybot","959398844499972097","if you're regretting your menu choice, stands on the table next to you and whispers all the ways in which your companions' meals are bad so you don't ruminate on what might have been.","https://pbs.twimg.com/media/DVB4KXmW0AArQrL.jpg","a small cylindrical robot with a rounded top and banded arms and legs standing on a table next to a knife and a plate of food, pointing offscreen with its other hand raised to its mouth as if whispering conspiratorially.","bad choice companion companions cylindrical food hand knife meal meals menu mouth next offscreen plate table top way ways whisper whispers","",""
"251","Longbot","989032481834881024","is too long.","https://pbs.twimg.com/media/Dbm_zEDWAAExH44.jpg","an enormously long, smooth robot, twisted and tangled up but looking quite happy about it. it has little arms at the front and little legs at the very end.","end front happy tangled","",""
"251","Busbot","959473101712084992","helicopters up above the bus stop so it can see over intervening buildings and trees and track the progress of your bus down the road.","https://pbs.twimg.com/media/DVC7soEXcAA-iDg.jpg","a dome-shaped robot with a helicopter on the top, hovering above a bus stop sign with trees and the gables of houses in the background. it holds a large pair of binoculars in its hands with it's peering through with a doubtful expression.","build buildings bus dome doubt doubtful express expression hand hands helicopter helicopters houses intervening large pair progress road see sign top tree trees","",""
"252","Nutcrackerbot","989116156874297345","doesn't like shells. *really* doesn't like them. not affiliated with the small feminist robots, before you ask.","https://pbs.twimg.com/media/DboL5j1XcAAR9wj.jpg","an ovoid robot angrily cracking a nut with one clenched fist.","affiliated feminist fist like nut ovoid shell shells","",""
"252","Glassbot","959520054130958337","when you drop a glass (because dropbot wasn't around), stomps around with its sticky feet to pick up all the little shards and slivers.","https://pbs.twimg.com/media/DVDmZolWsAAy9Cv.jpg","a wide, dome-shaped robot with four thick banded legs with round feet that have shards of glass on the bottom. there is broken glass all over the floor around it and it has an angry little face as it stomps towards the next bit.","angry bit bottom broken dome drop face feet floor glass pick round shard shards sliver slivers sticky stomp stomps thick towards wide","",""
